@attribute SRC_ADD string
@attribute DES_ADD string
@attribute PKT_ID numeric
@attribute FROM_NODE numeric
@attribute TO_NODE numeric
@attribute PKT_TYPE {tcp,ack,cbr,ping}
@attribute PKT_SIZE numeric
@attribute FLAGS {-------,---A---}
@attribute FID numeric
@attribute SEQ_NUMBER numeric
@attribute NUMBER_OF_PKT numeric
@attribute NUMBER_OF_BYTE numeric
@attribute NODE_NAME_FROM {Switch1,Router,server1,router,clien-4,client-2,Switch2,client-5,clien-9,clien-2,clien-1,clien-14,clien-5,clien-11,clien-13,clien-0,switch1,client-4,clienthttp,clien-7,clien-19,client-14,clien-12,clien-8,clien-15,webserverlistin,client-18,client-1,switch2,clien-6,client-10,client-7,webcache,clien-10,client-15,clien-3,client-17,client-16,clien-17,clien-18,client-12,client-8,client-0,clien-16,client-13,client-11,client-6,client-3,client-9,client-19,http_client}
@attribute NODE_NAME_TO {Router,server1,Switch2,Switch1,clien-1,clien-5,clien-7,switch1,clien-11,clien-15,clien-13,clien-3,clien-9,clien-6,router,clien-4,clien-14,switch2,clien-8,clienthttp,webcache,clien-10,clien-12,webserverlistin,clien-0,clien-2,http_client,client-13,client-9,client-1,client-19,client-4,client-17,client-7,client-3,client-12,client-2,clien-18,client-16,clien-17,client-0,clien-16,client-18,client-5,client-11,client-14,client-8,client-6,client-10,clien-19,client-15}
@attribute PKT_IN numeric
@attribute PKT_OUT numeric
@attribute PKT_R numeric
@attribute PKT_DELAY_NODE numeric
@attribute PKT_RATE numeric
@attribute BYTE_RATE numeric
@attribute PKT_AVG_SIZE numeric
@attribute UTILIZATION numeric
@attribute PKT_DELAY numeric
@attribute PKT_SEND_TIME numeric
@attribute PKT_RESEVED_TIME numeric
@attribute FIRST_PKT_SENT numeric
@attribute LAST_PKT_RESEVED numeric
@attribute PKT_CLASS {Normal,UDP-Flood,Smurf,SIDDOS,HTTP-FLOOD}

@data
24.13,13,20047,24,23,ack,55,-------,14,622,16103,885665,server1,Router,3.094976,3.094976,3.104979,0,328.460278,18065.3,55,0.008446,0,3.094976,3.124986,1.030032,50.055747,Normal
10.1,24.3,275316,10,22,cbr,1000,-------,31,218,6250,6250000,clien-10,Switch2,26.744,26.744,26.75408,0,124.944225,124944,1000,0.059605,0.00029,26.744,26.77453,25,75.02232,Normal
14.1,24.34,605087,22,23,cbr,1000,-------,35,4437,6250,6250000,Switch2,Router,60.50608,60.5064,60.51648,0.00032,124.942626,124943,1000,0.059605,0.00072,60.496,60.52696,25,75.02296,Normal
9.2,24.51,23075,9,21,cbr,1500,-------,30,884,9108,13662000,client-9,switch1,22.504,22.50424,22.51436,0.00024,1016.496869,1524750,1500,0.130291,0.03372,22.504,22.53772,1,9.960185,UDP-Flood
24.3,3,463655,21,3,ack,55,-------,4,13189,16091,885005,Switch1,clien-3,41.212576,41.212576,41.222579,0,328.241051,18053.3,55,0.00844,0,41.19257,41.222579,1.030029,50.051929,Normal
17.2,24.59,47274,17,22,cbr,1500,-------,38,1810,9108,13662000,client-17,switch2,45.032,45.03248,45.0426,0.00048,1016.424609,1524640,1500,0.130291,0.117332,45.032,45.149332,1,9.960822,UDP-Flood
8,24.8,264553,21,23,tcp,1540,-------,9,8172,16088,24775500,Switch1,Router,25.928598,25.928598,25.938722,0,328.11323,505294,1540,0.236278,0,25.918475,25.948845,1,50.031854,Normal
4.1,24.24,426812,23,24,cbr,1000,-------,25,1671,6250,6250000,Router,server1,38.388506,38.388949,38.399029,0.000443,124.942826,124943,1000,0.059605,0.000789,38.368,38.399029,25,75.02288,Normal
10,24.1,28532,22,23,tcp,1540,-------,11,894,16103,24798600,Switch2,Router,3.908827,3.908827,3.91895,0,328.561898,505985,1540,0.236498,0,3.898704,3.929074,1,50.010552,Normal
6,24.6,554564,21,23,tcp,1540,-------,7,15483,16091,24780100,Switch1,Router,48.175989,48.175989,48.186112,0,328.192835,505416,1540,0.236321,0,48.165866,48.196235,1,50.029102,Normal
17.1,24.37,583235,17,22,cbr,1000,-------,38,3352,6250,6250000,clien-17,Switch2,51.816,51.816,51.82608,0,124.941427,124941,1000,0.059605,0.0012,51.816,51.84744,25,75.02344,Normal
9,24.9,475763,9,21,tcp,1540,-------,10,13500,16085,24770900,clien-9,Switch1,42.121088,42.121088,42.131211,0,328.063862,505218,1540,0.236234,0.0016,42.121088,42.153058,1,50.030088,Normal
13.1,24.33,598154,22,23,cbr,1000,-------,34,4093,6250,6250000,Switch2,Router,57.75408,57.75432,57.7644,0.00024,124.943026,124943,1000,0.059605,0.00056,57.744,57.7748,25,75.0228,Normal
9,24.9,286808,21,23,tcp,1540,-------,10,8733,16085,24770900,Switch1,Router,27.636765,27.636765,27.646888,0,328.063862,505218,1540,0.236234,0,27.626642,27.657011,1,50.030088,Normal
0.1,24.2,606416,23,24,cbr,1000,-------,21,4504,6250,6250000,Router,server1,61.05216,61.05216,61.06224,0,124.944425,124944,1000,0.059605,0,61.032,61.06224,25,75.02224,Normal
15,24.15,182604,23,24,tcp,1540,-------,16,5699,16092,24781700,Router,server1,18.427039,18.427039,18.437162,0,328.205808,505437,1540,0.236337,0,18.406793,18.437162,1,50.030211,Normal
4,24.4,558081,21,23,tcp,1540,-------,5,15571,16091,24780100,Switch1,Router,48.444614,48.444614,48.454738,0,328.217832,505455,1540,0.236321,0.000003,48.434491,48.464864,1,50.025368,Normal
24.3,3,30515,24,23,ack,55,-------,4,949,16091,885005,server1,Router,4.083589,4.083589,4.093592,0,328.241051,18053.3,55,0.00844,0,4.083589,4.113598,1.030029,50.051929,Normal
24.5,5,434614,24,23,ack,55,-------,6,12453,16091,885005,server1,Router,38.965162,38.965162,38.975165,0,328.204851,18051.3,55,0.00844,0,38.965162,38.995171,1.030042,50.057349,Normal
11,24.11,504909,23,24,tcp,1540,-------,12,14245,16103,24798600,Router,server1,44.378982,44.378982,44.389106,0,328.522879,505925,1540,0.236498,0,44.358736,44.389106,1,50.016373,Normal
7,24.7,87936,7,21,tcp,1540,-------,8,2748,16090,24778600,clien-7,Switch1,9.49129,9.49129,9.501413,0,328.167486,505378,1540,0.236307,0,9.49129,9.521659,1,50.029842,Normal
15,24.15,483390,22,23,tcp,1540,-------,16,13700,16092,24781700,Switch2,Router,42.716635,42.716635,42.726759,0,328.205808,505437,1540,0.236337,0.000847,42.706512,42.73773,1,50.030211,Normal
24.1,10,7070,22,10,ack,55,-------,11,218,16103,885665,Switch2,clien-10,1.897173,1.897173,1.907176,0,328.561918,18070.9,55,0.008446,0,1.877166,1.907176,1.030013,50.040562,Normal
13,24.13,34587,22,23,tcp,1540,-------,14,1084,16103,24798600,Switch2,Router,4.477496,4.477496,4.487619,0,328.460131,505828,1540,0.236498,0,4.467373,4.497742,1,50.025737,Normal
14.1,24.34,399087,22,23,cbr,1000,-------,35,1405,6250,6250000,Switch2,Router,36.25008,36.2504,36.26048,0.00032,124.942626,124943,1000,0.059605,0.000717,36.24,36.270957,25,75.02296,Normal
2,24.2,188939,21,23,tcp,1540,-------,3,5902,16091,24780100,Switch1,Router,19.012005,19.012005,19.022128,0,328.26404,505526,1540,0.236321,0,19.001882,19.032251,1,50.018467,Normal
15.1,24.35,620170,22,23,cbr,1000,-------,36,5187,6250,6250000,Switch2,Router,66.50608,66.50648,66.51656,0.0004,124.942227,124942,1000,0.059605,0.00088,66.496,66.52712,25,75.02312,Normal
13.1,24.33,597365,23,24,cbr,1000,-------,34,4054,6250,6250000,Router,server1,57.4524,57.45272,57.4628,0.00032,124.943026,124943,1000,0.059605,0.00056,57.432,57.4628,25,75.0228,Normal
3.2,24.45,7285,3,21,cbr,1500,-------,24,265,8655,12982500,client-3,switch1,7.806714,7.806714,7.816834,0,962.684973,1444030,1500,0.123811,0.0306,7.806714,7.837314,1,9.99048,UDP-Flood
3,24.3,414779,21,23,tcp,1540,-------,4,11968,16091,24780100,Switch1,Router,37.45421,37.45421,37.464333,0,328.240918,505490,1540,0.236321,0.000123,37.444086,37.474579,1,50.02192,Normal
8,24.8,5882,8,21,tcp,1540,-------,9,187,16088,24775500,clien-8,Switch1,1.762382,1.762382,1.772506,0,328.11323,505294,1540,0.236278,0,1.762382,1.792752,1,50.031854,Normal
24.14,14,127726,24,23,ack,55,-------,15,3973,16103,885665,server1,Router,13.23979,13.23979,13.249794,0,328.432001,18063.8,55,0.008446,0,13.23979,13.2698,1.030038,50.059974,Normal
17.2,24.59,56353,23,24,cbr,1500,-------,38,2156,9108,13662000,router,server1,53.538731,53.540771,53.550891,0.00204,1016.424609,1524640,1500,0.130291,0.03432,53.516571,53.550891,1,9.960822,UDP-Flood
12,24.12,62641,23,24,tcp,1540,-------,13,1959,16103,24798600,Router,server1,7.12681,7.12681,7.136933,0,328.491489,505876,1540,0.236498,0,7.106563,7.136933,1,50.021057,Normal
12,24.12,176712,22,23,tcp,1540,-------,13,5514,16103,24798600,Switch2,Router,17.862952,17.862952,17.873075,0,328.491489,505876,1540,0.236498,0,17.852829,17.883198,1,50.021057,Normal
24.11,11,151532,23,22,ack,55,-------,12,4725,16103,885665,Router,Switch2,15.492773,15.492773,15.502777,0,328.522947,18068.8,55,0.008446,0,15.48277,15.51278,1.030019,50.046382,Normal
24.9,9,124167,24,23,ack,55,-------,10,3867,16085,884675,server1,Router,12.904253,12.904253,12.914256,0,328.064183,18043.5,55,0.008437,0,12.904253,12.934262,1.030058,50.060098,Normal
24,0,87822,23,21,ack,55,-------,1,2734,16091,885005,Router,Switch1,9.493963,9.493963,9.503966,0,328.316229,18057.4,55,0.00844,0,9.48396,9.51397,1.03001,50.040685,Normal
24.4,4,442541,21,4,ack,55,-------,5,12653,16091,885005,Switch1,clien-4,39.592525,39.592525,39.602529,0,328.218006,18052,55,0.00844,0,39.572519,39.602529,1.030035,50.055377,Normal
24,0,459062,24,23,ack,55,-------,1,13079,16091,885005,server1,Router,40.840043,40.840043,40.850047,0,328.316229,18057.4,55,0.00844,0,40.840043,40.870053,1.03001,50.040685,Normal
24.12,12,511757,24,23,ack,55,-------,13,14409,16103,885665,server1,Router,44.881421,44.881421,44.891424,0,328.491596,18067,55,0.008446,0,44.881421,44.91143,1.030026,50.051067,Normal
24.15,15,255295,22,15,ack,55,-------,16,7939,16092,885060,Switch2,clien-15,25.225218,25.225218,25.235221,0,328.206042,18051.3,55,0.008441,0,25.205211,25.235221,1.030045,50.060221,Normal
4.1,24.24,624480,4,21,cbr,1000,-------,25,5401,6250,6250000,clien-4,Switch1,68.208,68.208,68.21808,0,124.942826,124943,1000,0.059605,0.00064,68.208,68.23888,25,75.02288,Normal
7.2,24.49,23931,7,21,cbr,1500,-------,28,961,9588,14382000,client-7,switch1,23.251429,23.251549,23.261669,0.00012,1066.08599,1599130,1500,0.137157,0.03072,23.251429,23.282149,1,9.993646,UDP-Flood
24.14,14,367395,22,14,ack,55,-------,15,10768,16103,885665,Switch2,clien-14,33.828737,33.828737,33.83874,0,328.432001,18063.8,55,0.008446,0,33.80873,33.83874,1.030038,50.059974,Normal
18.1,24.38,330396,22,23,cbr,1000,-------,39,746,6250,6250000,Switch2,Router,30.97808,30.97864,30.98872,0.00056,124.941028,124941,1000,0.059605,0.001197,30.968,30.999437,25,75.0236,Normal
6,24.6,169334,23,24,tcp,1540,-------,7,5286,16091,24780100,Router,server1,17.178142,17.178142,17.188265,0,328.192835,505416,1540,0.236321,0,17.157896,17.188265,1,50.029102,Normal
18.2,24.6,65382,22,23,cbr,1192,-------,39,2379,8655,10316800,switch2,router,62.015818,62.072757,62.082852,0.056939,962.684973,1147520,1192,0.098389,0.146807,62.003571,62.150378,1,9.99048,UDP-Flood
15,24.15,520964,22,23,tcp,1540,-------,16,14644,16092,24781700,Switch2,Router,45.598223,45.598223,45.608346,0,328.205808,505437,1540,0.236337,0.000721,45.588099,45.61919,1,50.030211,Normal
11,24.11,231398,11,22,tcp,1540,-------,12,7228,16103,24798600,clien-11,Switch2,23.001077,23.001077,23.0112,0,328.522879,505925,1540,0.236498,0,23.001077,23.031446,1,50.016373,Normal
24.15,15,297625,22,15,ack,55,-------,16,9008,16092,885060,Switch2,clien-15,28.477203,28.477203,28.487206,0,328.206042,18051.3,55,0.008441,0,28.457197,28.487206,1.030045,50.060221,Normal
24.11,11,178268,22,11,ack,55,-------,12,5553,16103,885665,Switch2,clien-11,18.020514,18.020514,18.030517,0,328.522947,18068.8,55,0.008446,0,18.000507,18.030517,1.030019,50.046382,Normal
15,24.15,140916,15,22,tcp,1540,-------,16,4395,16092,24781700,clien-15,Switch2,14.481036,14.481036,14.491159,0,328.205808,505437,1540,0.236337,0,14.481036,14.511405,1,50.030211,Normal
24.3,3,486187,24,23,ack,55,-------,4,13762,16091,885005,server1,Router,42.921941,42.921941,42.931944,0,328.241051,18053.3,55,0.00844,0,42.921941,42.95195,1.030029,50.051929,Normal
24.12,12,203986,24,23,ack,55,-------,13,6354,16103,885665,server1,Router,20.419125,20.419125,20.429128,0,328.491596,18067,55,0.008446,0,20.419125,20.449134,1.030026,50.051067,Normal
4,24.4,23128,23,24,tcp,1540,-------,5,723,16091,24780100,Router,server1,3.408062,3.408062,3.418186,0,328.217832,505455,1540,0.236321,0,3.387816,3.418186,1,50.025368,Normal
6,24.6,10801,21,23,tcp,1540,-------,7,338,16091,24780100,Switch1,Router,2.23669,2.23669,2.246813,0,328.192835,505416,1540,0.236321,0.000123,2.226566,2.257059,1,50.029102,Normal
10.1,24.3,430676,23,24,cbr,1000,-------,31,1708,6250,6250000,Router,server1,38.68416,38.684194,38.694274,0.000034,124.944225,124944,1000,0.059605,0.000034,38.664,38.694274,25,75.02232,Normal
14,24.14,270173,22,23,tcp,1540,-------,15,8324,16103,24798600,Switch2,Router,26.360365,26.360365,26.370488,0,328.431807,505785,1540,0.236498,0,26.350242,26.380611,1,50.029965,Normal
10,24.1,542500,22,23,tcp,1540,-------,11,15199,16103,24798600,Switch2,Router,47.250203,47.25088,47.261003,0.000677,328.561898,505985,1540,0.236498,0.0016,47.240077,47.272046,1,50.010552,Normal
3,24.3,133999,3,21,tcp,1540,-------,4,4184,16091,24780100,clien-3,Switch1,13.833217,13.833217,13.84334,0,328.240918,505490,1540,0.236321,0,13.833217,13.863587,1,50.02192,Normal
24.15,15,573747,24,23,ack,55,-------,16,15963,16092,885060,server1,Router,49.636862,49.636862,49.646865,0,328.206042,18051.3,55,0.008441,0,49.636862,49.666872,1.030045,50.060221,Normal
8.1,24.28,595119,21,23,cbr,1000,-------,29,3943,6250,6250000,Switch1,Router,56.55408,56.55472,56.5648,0.00064,124.941228,124941,1000,0.059605,0.00128,56.544,56.57552,25,75.02352,Normal
7,24.7,58921,21,23,tcp,1540,-------,8,1836,16090,24778600,Switch1,Router,6.767594,6.767594,6.777717,0,328.167486,505378,1540,0.236307,0.000123,6.75747,6.787963,1,50.029842,Normal
24.15,15,416328,24,23,ack,55,-------,16,11992,16092,885060,server1,Router,37.562071,37.562071,37.572074,0,328.206042,18051.3,55,0.008441,0,37.562071,37.59208,1.030045,50.060221,Normal
19.2,24.61,67373,19,22,cbr,1500,-------,40,2581,9108,13662000,client-19,switch2,63.902857,63.902977,63.913097,0.00012,1016.418257,1524630,1500,0.130291,0.03312,63.902857,63.935977,1,9.960878,UDP-Flood
5,24.5,528742,23,24,tcp,1540,-------,6,14839,16091,24780100,Router,server1,46.205389,46.206559,46.216682,0.00117,328.204637,505434,1540,0.236321,0.001601,46.184712,46.216682,1,50.027339,Normal
24.12,12,310933,23,22,ack,55,-------,13,9343,16103,885665,Router,Switch2,29.487944,29.487944,29.497947,0,328.491596,18067,55,0.008446,0,29.477941,29.50795,1.030026,50.051067,Normal
10,24.1,215757,22,23,tcp,1540,-------,11,6734,16103,24798600,Switch2,Router,21.539698,21.539698,21.549821,0,328.561898,505985,1540,0.236498,0,21.529575,21.559944,1,50.010552,Normal
4,24.4,306010,23,24,tcp,1540,-------,5,9227,16091,24780100,Router,server1,29.120234,29.120234,29.130357,0,328.217832,505455,1540,0.236321,0,29.099987,29.130357,1,50.025368,Normal
25.1,26,50748,25,26,tcp,55,-------,1,44,5630,309650,webcache,webserverlistin,48.25776,48.25776,48.2884,0,656.270166,36094.9,55,0.002953,0.03064,48.25776,48.2884,1.417136,9.99592,Normal
11,24.11,268470,11,22,tcp,1540,-------,12,8289,16103,24798600,clien-11,Switch2,26.219139,26.219139,26.229262,0,328.522879,505925,1540,0.236498,0,26.219139,26.249509,1,50.016373,Normal
14.2,24.56,16502,23,24,cbr,692,-------,35,635,9108,6302740,router,server1,16.383886,16.387228,16.397283,0.003342,1016.4372,703375,692,0.060108,0.037283,16.36,16.397283,1,9.960711,UDP-Flood
24.15,15,338630,23,22,ack,55,-------,16,10039,16092,885060,Router,Switch2,31.610501,31.610501,31.620504,0,328.206042,18051.3,55,0.008441,0,31.600498,31.630507,1.030045,50.060221,Normal
4.1,24.24,420137,21,23,cbr,1000,-------,25,1607,6250,6250000,Switch1,Router,37.86608,37.8664,37.87648,0.00032,124.942826,124943,1000,0.059605,0.000736,37.856,37.886976,25,75.02288,Normal
8,24.8,469337,8,21,tcp,1540,-------,9,13339,16088,24775500,clien-8,Switch1,41.627853,41.627853,41.637976,0,328.11323,505294,1540,0.236278,0.000124,41.627853,41.658346,1,50.031854,Normal
18.1,24.38,611147,22,23,cbr,1000,-------,39,4738,6250,6250000,Switch2,Router,62.91408,62.91472,62.9248,0.00064,124.941028,124941,1000,0.059605,0.00136,62.904,62.9356,25,75.0236,Normal
24.14,14,555890,23,22,ack,55,-------,15,15521,16103,885665,Router,Switch2,48.275935,48.275935,48.285938,0,328.432001,18063.8,55,0.008446,0,48.265931,48.295941,1.030038,50.059974,Normal
1,24.1,122441,21,23,tcp,1540,-------,2,3829,16091,24780100,Switch1,Router,12.755483,12.755483,12.765606,0,328.297855,505578,1540,0.236321,0,12.74536,12.77573,1,50.013418,Normal
8,24.8,376751,8,21,tcp,1540,-------,9,11007,16088,24775500,clien-8,Switch1,34.527916,34.527916,34.538039,0,328.11323,505294,1540,0.236278,0.00008,34.527916,34.558366,1,50.031854,Normal
12,24.12,185230,12,22,tcp,1540,-------,13,5790,16103,24798600,clien-12,Switch2,18.656491,18.656491,18.666614,0,328.491489,505876,1540,0.236498,0,18.656491,18.686861,1,50.021057,Normal
1.2,24.43,61254,23,24,cbr,1500,-------,22,2347,9108,13662000,router,server1,58.218674,58.219394,58.229514,0.00072,1016.54293,1524810,1500,0.130291,0.0318,58.197714,58.229514,1,9.959779,UDP-Flood
24.1,1,555983,21,1,ack,55,-------,2,15514,16091,885005,Switch1,clien-1,48.292896,48.292896,48.302899,0,328.297902,18056.4,55,0.00844,0,48.27289,48.302899,1.030016,50.043427,Normal
2,24.2,548109,21,23,tcp,1540,-------,3,15324,16091,24780100,Switch1,Router,47.680904,47.680904,47.691027,0,328.26404,505526,1540,0.236321,0,47.670781,47.70115,1,50.018467,UDP-Flood
16.1,24.36,608726,22,23,cbr,1000,-------,37,4618,6250,6250000,Switch2,Router,61.95408,61.95456,61.96464,0.00048,124.941827,124942,1000,0.059605,0.00104,61.944,61.97528,25,75.02328,Normal
24.1,10,244930,22,10,ack,55,-------,11,7632,16103,885665,Switch2,clien-10,24.296522,24.296522,24.306525,0,328.561918,18070.9,55,0.008446,0,24.276515,24.306525,1.030013,50.040562,Normal
0,24,185590,0,21,tcp,1540,-------,1,5793,16091,24780100,clien-0,Switch1,18.691383,18.691383,18.701506,0,328.316229,505606,1540,0.236321,0,18.691383,18.721752,1,50.010675,Normal
11,24.11,6328,11,22,tcp,1540,-------,12,207,16103,24798600,clien-11,Switch2,1.806499,1.806499,1.816622,0,328.522879,505925,1540,0.236498,0,1.806499,1.836869,1,50.016373,Normal
18.2,24.6,79014,18,22,cbr,1192,-------,39,2884,8655,10316800,client-18,switch2,74.974857,74.975337,74.985433,0.00048,962.684973,1147520,1192,0.098389,0.033692,74.974857,75.008549,1,9.99048,UDP-Flood
4,24.4,220426,4,21,tcp,1540,-------,5,6876,16091,24780100,clien-4,Switch1,21.965267,21.965267,21.97539,0,328.217832,505455,1540,0.236321,0,21.965267,21.995637,1,50.025368,Normal
24.7,7,33589,24,23,ack,55,-------,8,1039,16090,884950,server1,Router,4.373042,4.373042,4.383045,0,328.167767,18049.2,55,0.00844,0,4.373042,4.403051,1.030051,50.059851,Normal
24.6,6,355674,24,23,ack,55,-------,7,10464,16091,885005,server1,Router,32.909237,32.909237,32.919241,0,328.19309,18050.6,55,0.00844,0,32.909237,32.939247,1.030048,50.059112,Normal
24.1,1,398471,24,23,ack,55,-------,2,11550,16091,885005,server1,Router,36.192491,36.192491,36.202494,0,328.297902,18056.4,55,0.00844,0,36.192491,36.222501,1.030016,50.043427,Normal
14,24.14,448403,14,22,tcp,1540,-------,15,12819,16103,24798600,clien-14,Switch2,40.023181,40.023181,40.033304,0,328.431807,505785,1540,0.236498,0,40.023181,40.053551,1,50.029965,Normal
24.9,9,495996,23,21,ack,55,-------,10,13996,16085,884675,Router,Switch1,43.683386,43.683386,43.693389,0,328.064183,18043.5,55,0.008437,0,43.673382,43.703392,1.030058,50.060098,Normal
24.1,10,561139,24,23,ack,55,-------,11,15658,16103,885665,server1,Router,48.669843,48.669843,48.679846,0,328.561918,18070.9,55,0.008446,0,48.669843,48.699853,1.030013,50.040562,Normal
24.13,13,301930,22,13,ack,55,-------,14,9111,16103,885665,Switch2,clien-13,28.806686,28.806686,28.81669,0,328.460278,18065.3,55,0.008446,0,28.78668,28.81669,1.030032,50.055747,Normal
24.13,13,64287,23,22,ack,55,-------,14,2001,16103,885665,Router,Switch2,7.271144,7.271144,7.281147,0,328.460278,18065.3,55,0.008446,0,7.261141,7.29115,1.030032,50.055747,Normal
24.4,4,121970,23,21,ack,55,-------,5,3800,16091,885005,Router,Switch1,12.708106,12.708106,12.718109,0,328.218006,18052,55,0.00844,0,12.698102,12.728112,1.030035,50.055377,Normal
12,24.12,550570,23,24,tcp,1540,-------,13,15399,16103,24798600,Router,server1,47.878814,47.878818,47.888941,0.000004,328.491489,505876,1540,0.236498,0.000004,47.858568,47.888941,1,50.021057,Normal
0,24,551209,21,23,tcp,1540,-------,1,15409,16091,24780100,Switch1,Router,47.918175,47.918175,47.928298,0,328.316229,505606,1540,0.236321,0,47.908051,47.938421,1,50.010675,Normal
2,24.2,475409,2,21,tcp,1540,-------,3,13500,16091,24780100,clien-2,Switch1,42.094902,42.094902,42.105026,0,328.26404,505526,1540,0.236321,0,42.094902,42.125272,1,50.018467,Normal
24.5,5,242152,23,21,ack,55,-------,6,7549,16091,885005,Router,Switch1,24.021611,24.021611,24.031614,0,328.204851,18051.3,55,0.00844,0,24.011608,24.041617,1.030042,50.057349,Normal
0.1,24.2,624556,23,24,cbr,1000,-------,21,5405,6250,6250000,Router,server1,68.26016,68.26016,68.27024,0,124.944425,124944,1000,0.059605,0,68.24,68.27024,25,75.02224,Normal
18.1,24.38,507976,22,23,cbr,1000,-------,39,2449,6250,6250000,Switch2,Router,44.60208,44.602731,44.612811,0.000651,124.941028,124941,1000,0.059605,0.001414,44.592,44.623654,25,75.0236,Normal
24.4,4,353287,24,23,ack,55,-------,5,10409,16091,885005,server1,Router,32.726253,32.726253,32.736257,0,328.218006,18052,55,0.00844,0,32.726253,32.756263,1.030035,50.055377,Normal
11,24.11,26044,23,24,tcp,1540,-------,12,820,16103,24798600,Router,server1,3.682115,3.682115,3.692238,0,328.522879,505925,1540,0.236498,0,3.661869,3.692238,1,50.016373,Normal
16.1,24.36,612172,16,22,cbr,1000,-------,37,4789,6250,6250000,clien-16,Switch2,63.312,63.312,63.32208,0,124.941827,124942,1000,0.059605,0.00104,63.312,63.34328,25,75.02328,Normal
2.2,24.44,77926,21,23,cbr,1500,-------,23,2843,8655,12982500,switch1,router,73.957909,73.958269,73.968389,0.00036,962.684973,1444030,1500,0.123811,0.0318,73.947429,73.979229,1,9.99048,UDP-Flood
14,24.14,100494,23,24,tcp,1540,-------,15,3135,16103,24798600,Router,server1,10.694234,10.694234,10.704357,0,328.431807,505785,1540,0.236498,0,10.673987,10.704357,1,50.029965,Normal
24.3,3,139462,23,21,ack,55,-------,4,4343,16091,885005,Router,Switch1,14.356377,14.356377,14.36638,0,328.241051,18053.3,55,0.00844,0,14.346374,14.376384,1.030029,50.051929,Normal
5.1,24.25,610411,23,24,cbr,1000,-------,26,4702,6250,6250000,Router,server1,62.63656,62.63696,62.64704,0.0004,124.942427,124942,1000,0.059605,0.0008,62.616,62.64704,25,75.02304,Normal
10,24.1,34330,23,24,tcp,1540,-------,11,1079,16103,24798600,Router,server1,4.463595,4.463595,4.473718,0,328.561898,505985,1540,0.236498,0,4.443349,4.473718,1,50.010552,Normal
4.2,24.46,67958,23,24,cbr,1500,-------,25,2870,10050,15075000,router,server1,64.48824,64.48824,64.49836,0,1118.27935,1677420,1500,0.143766,0.03036,64.468,64.49836,1,9.987021,UDP-Flood
24.1,1,10940,21,1,ack,55,-------,2,331,16091,885005,Switch1,clien-1,2.260557,2.260557,2.27056,0,328.297902,18056.4,55,0.00844,0,2.24055,2.27056,1.030016,50.043427,Normal
24.4,4,273088,24,23,ack,55,-------,5,8389,16091,885005,server1,Router,26.574064,26.574064,26.584067,0,328.218006,18052,55,0.00844,0,26.574064,26.604074,1.030035,50.055377,Normal
14,24.14,333662,23,24,tcp,1540,-------,15,9924,16103,24798600,Router,server1,31.239482,31.239482,31.249605,0,328.431807,505785,1540,0.236498,0,31.219236,31.249605,1,50.029965,Normal
0.1,24.2,322646,21,23,cbr,1000,-------,21,672,6250,6250000,Switch1,Router,30.38608,30.38608,30.39616,0,124.944425,124944,1000,0.059605,0.000021,30.376,30.406261,25,75.02224,Normal
24.15,15,507612,24,23,ack,55,-------,16,14301,16092,885060,server1,Router,44.564378,44.564378,44.574381,0,328.206042,18051.3,55,0.008441,0,44.564378,44.594387,1.030045,50.060221,Normal
